https://api.github.com/repos/electron/electron,29021,backport/node-38506::master,0,merged,merged/12-x-y::merged/13-x-y::semver/patch::,"#### Description of Change Backports: https://github.com/nodejs/node/pull/38506 See: https://github.com/electron/electron/pull/28957 for discussion In few words, `napi_threadsafe_function` was significantly slower in Electron due to scheduling each call on the next uv tick. We've patched electron in #28957 to let microtasks queue execute from within `uv_run()` and now this backports a patch that makes `napi_threadsafe_function` calls scheduled while one was running happen on the same tick. Fixing the performance issue. cc @codebytere @deepak1556 @zcbenz <!-- Thank you for your Pull Request. Please provide a description above and review the requirements below. Contributors guide: https://github.com/electron/electron/blob/master/CONTRIBUTING.md --> #### Checklist <!-- Remove items that do not apply. For completed items, change [ ] to [x]. --> - [x] PR description included and stakeholders cc'd - [x] `npm test` passes - [ ] tests are [changed or added](https://github.com/electron/electron/blob/master/docs/development/testing.md) - [ ] relevant documentation is changed or added - [x] [PR release notes](https://github.com/electron/clerk/blob/master/README.md) describe the change in a way relevant to app developers, and are [capitalized, punctuated, and past tense](https://github.com/electron/clerk/blob/master/README.md#examples). #### Release Notes Notes: Improved performance of `napi_threadsafe_function` ::",5240c072cd4b2f3729cac38b4a6cc57bc35efde2::
https://api.github.com/repos/electron/electron,28723,dependabot/npm_and_yarn/ssri-6.0.2::master,1,merged,dependencies::semver/none::,"Bumps [ssri](https://github.com/npm/ssri) from 6.0.1 to 6.0.2. <details> <summary>Changelog</summary> <p><em>Sourced from <a href=""https://github.com/npm/ssri/blob/v6.0.2/CHANGELOG.md"">ssri's changelog</a>.</em></p> <blockquote> <h2><a href=""https://github.com/zkat/ssri/compare/v6.0.1...v6.0.2"">6.0.2</a> (2021-04-07)</h2> <h3>Bug Fixes</h3> <ul> <li>backport regex change from 8.0.1 (<a href=""https://github.com/zkat/ssri/commit/b30dfdb"">b30dfdb</a>), closes <a href=""https://github-redirect.dependabot.com/zkat/ssri/issues/19"">#19</a></li> </ul> <p><!-- raw HTML omitted --><!-- raw HTML omitted --></p> </blockquote> </details> <details> <summary>Commits</summary> <ul> <li><a href=""https://github.com/npm/ssri/commit/b7c8c7c61db89aeb9fbf7596c0ef17071bc216ef""><code>b7c8c7c</code></a> chore(release): 6.0.2</li> <li><a href=""https://github.com/npm/ssri/commit/b30dfdb00bb94ddc49a25a85a18fb27afafdfbb1""><code>b30dfdb</code></a> fix: backport regex change from 8.0.1</li> <li>See full diff in <a href=""https://github.com/npm/ssri/compare/v6.0.1...v6.0.2"">compare view</a></li> </ul> </details> <details> <summary>Maintainer changes</summary> <p>This version was pushed to npm by <a href=""https://www.npmjs.com/~nlf"">nlf</a>, a new releaser for ssri since your current version.</p> </details> <br /> [![Dependabot compatibility score](https://dependabot-badges.githubapp.com/badges/compatibility_score?dependency-name=ssri&package-manager=npm_and_yarn&previous-version=6.0.1&new-version=6.0.2)](https://docs.github.com/en/github/managing-security-vulnerabilities/about-dependabot-security-updates#about-compatibility-scores) Dependabot will resolve any conflicts with this PR as long as you don't alter it yourself. You can also trigger a rebase manually by commenting `@dependabot rebase`. [//]: # (dependabot-automerge-start) [//]: # (dependabot-automerge-end) --- <details> <summary>Dependabot commands and options</summary> <br /> You can trigger Dependabot actions by commenting on this PR: - `@dependabot rebase` will rebase this PR - `@dependabot recreate` will recreate this PR, overwriting any edits that have been made to it - `@dependabot merge` will merge this PR after your CI passes on it - `@dependabot squash and merge` will squash and merge this PR after your CI passes on it - `@dependabot cancel merge` will cancel a previously requested merge and block automerging - `@dependabot reopen` will reopen this PR if it is closed - `@dependabot close` will close this PR and stop Dependabot recreating it. You can achieve the same result by closing it manually - `@dependabot ignore this major version` will close this PR and stop Dependabot creating any more for this major version (unless you reopen the PR or upgrade to it yourself) - `@dependabot ignore this minor version` will close this PR and stop Dependabot creating any more for this minor version (unless you reopen the PR or upgrade to it yourself) - `@dependabot ignore this dependency` will close this PR and stop Dependabot creating any more for this dependency (unless you reopen the PR or upgrade to it yourself) - `@dependabot use these labels` will set the current labels as the default for future PRs for this repo and language - `@dependabot use these reviewers` will set the current reviewers as the default for future PRs for this repo and language - `@dependabot use these assignees` will set the current assignees as the default for future PRs for this repo and language - `@dependabot use this milestone` will set the current milestone as the default for future PRs for this repo and language You can disable automated security fix PRs for this repo from the [Security Alerts page](https://github.com/electron/electron/network/alerts). </details> Notes: none::",3adb7da1bea8d8d72ad147ed77c5250310dab4e0::
https://api.github.com/repos/electron/electron,28535,wasm-eval::master,1,merged,merged/11-x-y::merged/12-x-y::merged/13-x-y::semver/patch::,"#### Description of Change This PR backports https://chromium.googlesource.com/chromium/src/+/83913676803db53648b6a47d159102a7cf1dac36 from upstream Chromium, which makes the `wasm-eval` CSP available behind the `WebAssemblyCSP` blink runtime feature. This feature enables apps to use wasm without having to use the 'unsafe-eval' CSP, closes #23252. #### Checklist - [x] PR description included and stakeholders cc'd - [x] `npm test` passes - [x] tests are [changed or added](https://github.com/electron/electron/blob/master/docs/development/testing.md) - [ ] relevant documentation is changed or added - [x] [PR release notes](https://github.com/electron/clerk/blob/master/README.md) describe the change in a way relevant to app developers, and are [capitalized, punctuated, and past tense](https://github.com/electron/clerk/blob/master/README.md#examples). #### Release Notes Notes: Support `wasm-eval` csp behind `WebAssemblyCSP` flag.::",95ba5e701cfe0a4f6e4ceb178e58095abfd41dc7::
https://api.github.com/repos/electron/electron,28497,web-frame-clean-up::master,1,merged,semver/none::,"The previous implementation of webFrame in the renderer process leaked sub-frame contexts and global objects across the context boundaries thus making it possible for apps to either maliciously or accidentally violate the contextIsolation boundary. E.g. `electron.webFrame.top.context` leaked the `window` object from the other side of the isolated world by accident (not by API, purely by implementation issues) This re-implementation binds all methods in native code directly to content::RenderFrame instances instead of relying on JS to provide a ""window"" with every method request.  This is much more consistent with the rest of the Electron codebase and is substantially safer. Notes: no-notes::do we want to keep this in for backportability?::Removing this (the deprecation warning) makes the implementation easier.  Need to figure out how best to handle this in older branches you're right::```suggestion content::RenderFrame* frame = render_frame(); ```::```suggestion void OnDestruct() override { // The underlying RenderFrame can be destroyed while this class // still lives, so all calls to |render_frame()| must be null-checked. // The MaybeGetRenderFrame method handles this. } ```::```suggestion "" could be executed""; ```::slight preference for this to receive `v8::Isolate*` instead of `gin_helper::ErrorThrower`. The latter is a zero-cost wrapper around an isolate pointer and can be ""constructed"" for free.::Why does this method have a handle / context scope when none of the others do? It doesn't look like it's ever called from outside of V8. Also, is `context` still needed here?::What does this change do..?::```suggestion if (!MaybeGetRenderFrame(thrower, ""findFrameByName"", &render_frame)) ```::I don't know, this method was copy-pasted.  Happy to take a look at some point but I don't want to change actual implementations here.::This specifically, changes `GetFrameParent` to return a new `WebFrameRenderer` instance for the given RenderFrame instead of just returning that frames global object.::Ah, I see, we used to do that wrapping on the JS side. 👍 ::I am removing this in https://github.com/electron/electron/pull/28456::",ab3a328ce5f108a5980828e9ac5655ad4be77f90::97e16b31786192637add95ecfd484033af6bb8a6::2d13f0b5cdbd1456a349d6bd94e4f98c7d6a2f02::962816823268716a68efd125b0cd1594b2b9d612::28183c2172ffd5b7d1eb621ef6920d63c9ca844d::
https://api.github.com/repos/electron/electron,28259,fix-ctx-iso-prop::master,1,merged,new-pr 🌱::semver/patch::,Discussed in api-wg --> https://electronhq.slack.com/archives/CNL6E1GJD/p1616022446002700 I've updated the notes of the original PR (#28030) and will cherry pick this commit onto the backport shortly Notes: no-notes::,26d23c3436b91a468566d42e8b05f714cef06162::b34c908521a33b3442a8e9c3e452dc8da96552c9::
https://api.github.com/repos/electron/electron,27926,revert-webframemain-executejs-isolated::master,1,merged,merged/12-x-y::semver/patch::,"#### Description of Change Addresses #27862. The upcoming `WebFrameMain` API implements `executeJavaScriptInIsolatedWorld` with an interface that doesn't match that of `WebContents`. Because we need to reconcile these two APIs, this PR temporarily reverts the API before the Electron 12 stable release. We'll then restore the refactored API both in master and in a 12-x-y minor release. _Note: I targeted master and a 12-x-y backport to keep master and 12 in sync, but since this is being specifically reverted for 12, happy to change this and only target 12._ #### Checklist <!-- Remove items that do not apply. For completed items, change [ ] to [x]. --> - [x] PR description included and stakeholders cc'd - [x] `npm test` passes - [x] tests are [changed or added](https://github.com/electron/electron/blob/master/docs/development/testing.md) - [x] relevant documentation is changed or added - [x] [PR release notes](https://github.com/electron/clerk/blob/master/README.md) describe the change in a way relevant to app developers, and are [capitalized, punctuated, and past tense](https://github.com/electron/clerk/blob/master/README.md#examples). #### Release Notes Notes: Reverted `WebFrameMain.executeJavaScriptInIsolatedWorld()` ::",8b83c54762d99a98215651cd602dbacc7e66d85d::
https://api.github.com/repos/electron/electron,27920,smooth-webcontents-shutdown::master,1,merged,semver/patch::,"#### Description of Change This PR cleans up the shutdown routine of WebContents, so: 1. The `content::WebContents` is always destroyed synchronously in the destructor of `api::WebContents`. 2. The only way to destroy `api::WebContents` is to call `api::WebContents::Destroy`, both in C++ and JavaScript. With this change, it becomes much clearer how WebContents is destroyed, and the WebContents will have a deterministic destruction order. Note that this PR might introduce new crashes, we should not backport it to old branches. #### Checklist - [x] PR description included and stakeholders cc'd - [x] `npm test` passes - [ ] tests are [changed or added](https://github.com/electron/electron/blob/master/docs/development/testing.md) - [ ] relevant documentation is changed or added - [x] [PR release notes](https://github.com/electron/clerk/blob/master/README.md) describe the change in a way relevant to app developers, and are [capitalized, punctuated, and past tense](https://github.com/electron/clerk/blob/master/README.md#examples). #### Release Notes Notes: none::",93bcbb575d766496b8c2a34c036dd9d6d68a5a0d::
https://api.github.com/repos/electron/electron,27486,patch-1::master,0,merged,documentation :notebook:::semver/patch::,"#### Description of Change <!-- Thank you for your Pull Request. Please provide a description above and review the requirements below. Contributors guide: https://github.com/electron/electron/blob/master/CONTRIBUTING.md --> Add documentation about :apple: Apple Silicon. This may need to be backported to the 11.0.0 release notes. (Implemented in https://github.com/electron/electron/pull/24545) @MarshallOfSound #### Checklist <!-- Remove items that do not apply. For completed items, change [ ] to [x]. --> - [ ] PR description included and stakeholders cc'd - [ ] `npm test` passes - [ ] tests are [changed or added](https://github.com/electron/electron/blob/master/docs/development/testing.md) - [x] relevant documentation is changed or added - [ ] [PR release notes](https://github.com/electron/clerk/blob/master/README.md) describe the change in a way relevant to app developers, and are [capitalized, punctuated, and past tense](https://github.com/electron/clerk/blob/master/README.md#examples). #### Release Notes Notes: <!-- Please add a one-line description for app developers to read in the release notes, or 'none' if no notes relevant to app developers. Examples and help on special cases: https://github.com/electron/clerk/blob/master/README.md#examples --> Update documentation about Apple Silicon. ::this was correct as-is - ""Electron 6.0.8 and later"" is a proxy for ""versions"" which as a plural subject requires pluralization of the verb. To be more clear, let's instead say ""include"" here.::Same as below - let's say: > Electron 11.0.0 and later include native support for Apple Silicon (`arm64`) devices.::",6734076fc12ba3a31232f6d9e8fc9fcb66ad3cc1::afa63b8d0ba21dd4b28a3c1c3324f53c1c08a361::eda008ea3e6c6845f2e035433a15678b879df6be::61cd36c42279d3ff26b5c8741e3cc6ce9817fd13::
https://api.github.com/repos/electron/electron,27398,cherry-pick/9-x-y/v8/63166010061d::9-x-y,0,closed,new-pr 🌱::,[liftoff][arm] Release temp registers after use The {ParallelRegisterMove} at the end of {AtomicLoad} might need a temporary scratch register for spilling values to the stack. Make sure that one is available by giving up the scratch register used for the address of the atomic access. R=ahaas@chromium.org Bug: chromium:1153442 Change-Id: I267c43e2193662c420f96f6683ebd4bbb0e1bca3 Reviewed-on: https://chromium-review.googlesource.com/c/v8/v8/+/2566759 Reviewed-by: Andreas Haas <ahaas@chromium.org> Commit-Queue: Clemens Backes <clemensb@chromium.org> Cr-Commit-Position: refs/heads/master@{#71564} Notes: Security: backported fix for chromium:1153442.::,36d8636c982887afa66b9b92473f98c2ecfc764b::
https://api.github.com/repos/electron/electron,27363,cherry-pick/9-x-y/v8/6f5eecc2d796::9-x-y,0,closed,new-pr 🌱::,"Merged: [parser] Fix AST func reindexing for function fields Revision: a769ea7a4462115579ba87bc16fbffbae01310c1 NOTRY=true NOPRESUBMIT=true NOTREECHECKS=true R=leszeks@chromium.org Bug: chromium:1132111, chromium:1157790 Change-Id: I01ccb83a60163b3c99716f78a5a69a0943cedde3 Reviewed-on: https://chromium-review.googlesource.com/c/v8/v8/+/2593251 Reviewed-by: Leszek Swirski <leszeks@chromium.org> Cr-Commit-Position: refs/branch-heads/8.7@{#62} Cr-Branched-From: 0d81cd72688512abcbe1601015baee390c484a6a-refs/heads/8.7.220@{#1} Cr-Branched-From: 942c2ef85caef00fcf02517d049f05e9a3d4b440-refs/heads/master@{#70196} Notes: Security: backported fix for chromium:1132111, chromium:1157790.::",837c451817128cddb430ac70831d74cf44411fb6::2398248ed961900473c3518c993aa31518adb31a::
